Departure,Return,Airline,Duration,Transit,Price,Competitor Price,Duration in Minutes,Flight Type,Price Type,Season,Price per Hour
2025-08-11,2025-08-18,Air France,4h 40m,0,1106.0,1090.99,280,Short,Expensive,Summer,237.0
2025-08-11,2025-08-18,Air France,4h 15m,0,1005.0,989.99,255,Short,Expensive,Summer,236.47
2025-08-11,2025-08-18,Air France,4h 40m,0,1058.0,1042.99,280,Short,Expensive,Summer,226.71
2025-08-11,2025-08-18,Air France,4h 40m,0,925.0,909.99,280,Short,Affordable,Summer,198.21
2025-08-11,2025-08-18,Turkish Airlines,7h 40m,1,738.0,722.99,460,Medium,Affordable,Summer,96.26
2025-08-11,2025-08-18,Turkish Airlines,7h 25m,1,1320.0,1304.99,445,Medium,Expensive,Summer,177.98
2025-08-11,2025-08-18,Pegasus Airlines,10h 15m,1,1320.0,1304.99,615,Long,Expensive,Summer,128.78
2025-08-11,2025-08-18,Pegasus Airlines,8h 20m,1,933.0,917.99,500,Long,Expensive,Summer,111.96
2025-08-11,2025-08-18,Lufthansa,10h 00m,1,933.0,917.99,600,Long,Expensive,Summer,93.3
2025-08-11,2025-08-18,Lufthansa,7h 15m,1,719.0,703.99,435,Medium,Affordable,Summer,99.17
2025-08-11,2025-08-18,Turkish Airlines,7h 40m,1,644.0,628.99,460,Medium,Affordable,Summer,84.0
2025-08-11,2025-08-18,Turkish Airlines,7h 35m,1,1261.0,1245.99,455,Medium,Expensive,Summer,166.29
2025-08-11,2025-08-18,Pegasus Airlines,8h 10m,1,800.0,784.99,490,Long,Affordable,Summer,97.96
2025-08-11,2025-08-18,Pegasus Airlines,10h 30m,1,1261.0,1245.99,630,Long,Expensive,Summer,120.1
2025-08-11,2025-08-18,Turkish Airlines,8h 10m,1,906.0,890.99,490,Long,Affordable,Summer,110.94
2025-08-11,2025-08-18,Turkish Airlines,7h 25m,1,925.0,909.99,445,Medium,Affordable,Summer,124.72
2025-08-11,2025-08-18,Turkish Airlines,9h 25m,1,1768.0,1752.99,565,Long,Expensive,Summer,187.75
2025-08-11,2025-08-18,Turkish Airlines,7h 55m,1,738.0,722.99,475,Long,Affordable,Summer,93.22
2025-08-11,2025-08-18,Turkish Airlines,9h 25m,1,812.0,796.99,565,Long,Affordable,Summer,86.23
2025-08-11,2025-08-18,Turkish Airlines,7h 35m,1,925.0,909.99,455,Medium,Affordable,Summer,121.98
2025-08-11,2025-08-18,Turkish Airlines,8h 10m,1,734.0,718.99,490,Long,Affordable,Summer,89.88
2025-08-11,2025-08-18,Turkish Airlines,7h 35m,1,644.0,628.99,455,Medium,Affordable,Summer,84.92
2025-08-11,2025-08-18,Pegasus Airlines,7h 10m,1,882.0,866.99,430,Medium,Affordable,Summer,123.07
2025-08-11,2025-08-18,Pegasus Airlines,13h 35m,1,800.0,784.99,815,Long,Affordable,Summer,58.9
2025-08-11,2025-08-18,Pegasus Airlines,10h 15m,1,1262.0,1246.99,615,Long,Expensive,Summer,123.12
2025-08-11,2025-08-18,Pegasus Airlines,11h 25m,1,646.0,630.99,685,Long,Affordable,Summer,56.58
2025-08-11,2025-08-18,Air Europa,8h 30m,1,938.0,922.99,510,Long,Expensive,Summer,110.35
2025-08-11,2025-08-18,Air Europa,10h 10m,1,561.0,545.99,610,Long,Cheap,Summer,55.18
2025-08-11,2025-08-18,Pegasus Airlines,8h 10m,1,739.0,723.99,490,Long,Affordable,Summer,90.49
2025-08-11,2025-08-18,Pegasus Airlines,13h 35m,1,1005.0,989.99,815,Long,Expensive,Summer,73.99
2025-08-11,2025-08-18,Turkish Airlines,11h 10m,1,924.0,908.99,670,Long,Affordable,Summer,82.75
2025-08-11,2025-08-18,Turkish Airlines,7h 55m,1,1040.0,1024.99,475,Long,Expensive,Summer,131.37
2025-08-11,2025-08-18,Aegean Airlines,8h 30m,1,1058.0,1042.99,510,Long,Expensive,Summer,124.47
2025-08-18,2025-08-25,MEA,4h 15m,0,999.0,695.0,255,Short,Expensive,Summer,235.06
2025-08-18,2025-08-25,MEA,4h 40m,0,621.0,695.0,280,Short,Affordable,Summer,133.07
2025-08-18,2025-08-25,Pegasus Airlines,8h 10m,1,999.0,983.99,490,Long,Expensive,Summer,122.33
2025-08-18,2025-08-25,Pegasus Airlines,13h 35m,1,999.0,983.99,815,Long,Expensive,Summer,73.55
2025-08-18,2025-08-25,MEA,4h 15m,0,999.0,983.99,255,Short,Expensive,Summer,235.06
2025-08-18,2025-08-25,MEA,4h 40m,0,999.0,983.99,280,Short,Expensive,Summer,214.07
2025-08-18,2025-08-25,MEA,4h 40m,0,1042.0,1026.99,280,Short,Expensive,Summer,223.29
2025-08-18,2025-08-25,MEA,4h 15m,0,1042.0,1026.99,255,Short,Expensive,Summer,245.18
2025-08-18,2025-08-25,MEA,4h 15m,0,1319.0,1303.99,255,Short,Expensive,Summer,310.35
2025-08-18,2025-08-25,MEA,4h 40m,0,1366.0,1350.99,280,Short,Expensive,Summer,292.71
2025-08-18,2025-08-25,MEA,4h 15m,0,684.0,668.99,255,Short,Affordable,Summer,160.94
2025-08-18,2025-08-25,MEA,4h 40m,0,776.0,760.99,280,Short,Affordable,Summer,166.29
2025-08-18,2025-08-25,MEA,4h 20m,0,717.0,701.99,260,Short,Affordable,Summer,165.46
2025-08-18,2025-08-25,MEA,4h 40m,0,695.0,679.99,280,Short,Affordable,Summer,148.93
2025-08-18,2025-08-25,MEA,4h 40m,0,621.0,776.0,280,Short,Affordable,Summer,133.07
2025-08-18,2025-08-25,Pegasus Airlines,8h 10m,1,999.0,717.0,490,Long,Expensive,Summer,122.33
2025-08-18,2025-08-25,Pegasus Airlines,13h 35m,1,999.0,695.0,815,Long,Expensive,Summer,73.55
2025-08-18,2025-08-25,MEA,4h 15m,0,999.0,776.0,255,Short,Expensive,Summer,235.06
2025-08-18,2025-08-25,MEA,4h 40m,0,999.0,717.0,280,Short,Expensive,Summer,214.07
2025-08-18,2025-08-25,MEA,4h 40m,0,765.0,749.99,280,Short,Affordable,Summer,163.93
2025-08-18,2025-08-25,MEA,4h 20m,0,702.0,686.99,260,Short,Affordable,Summer,162.0
2025-08-18,2025-08-25,MEA,4h 20m,0,931.0,915.99,260,Short,Expensive,Summer,214.85
2025-08-18,2025-08-25,MEA,4h 40m,0,945.0,929.99,280,Short,Expensive,Summer,202.5
2025-08-18,2025-08-25,MEA,4h 20m,0,945.0,929.99,260,Short,Expensive,Summer,218.08
2025-08-18,2025-08-25,MEA,4h 40m,0,1076.0,1060.99,280,Short,Expensive,Summer,230.57
2025-08-18,2025-08-25,Air France,4h 20m,0,761.0,745.99,260,Short,Affordable,Summer,175.62
2025-08-18,2025-08-25,Air France,4h 40m,0,684.0,668.99,280,Short,Affordable,Summer,146.57
2025-08-18,2025-08-25,Air France,4h 15m,0,761.0,745.99,255,Short,Affordable,Summer,179.06
2025-08-18,2025-08-25,Air France,4h 40m,0,933.0,917.99,280,Short,Expensive,Summer,199.93
2025-08-18,2025-08-25,Lufthansa,7h 20m,1,933.0,917.99,440,Medium,Expensive,Summer,127.23
2025-08-18,2025-08-25,Lufthansa,7h 05m,1,990.0,974.99,425,Medium,Expensive,Summer,139.76
2025-08-18,2025-08-25,Lufthansa,7h 20m,1,990.0,974.99,440,Medium,Expensive,Summer,135.0
2025-08-18,2025-08-25,Lufthansa,7h 15m,1,974.0,958.99,435,Medium,Expensive,Summer,134.34
2025-08-18,2025-08-25,Lufthansa,8h 30m,2,931.0,915.99,510,Long,Expensive,Summer,109.53
2025-08-18,2025-08-25,Lufthansa,7h 05m,1,804.0,788.99,425,Medium,Affordable,Summer,113.51
2025-08-18,2025-08-25,Lufthansa,10h 00m,1,1119.0,1103.99,600,Long,Expensive,Summer,111.9
2025-08-18,2025-08-25,Lufthansa,7h 05m,1,1034.0,1018.99,425,Medium,Expensive,Summer,145.98
2025-08-18,2025-08-25,MEA,4h 15m,0,931.0,915.99,255,Short,Expensive,Summer,219.06
2025-08-18,2025-08-25,Royal Jordanian,8h 15m,1,705.0,689.99,495,Long,Affordable,Summer,85.45
2025-08-18,2025-08-25,Pegasus Airlines,7h 45m,1,705.0,689.99,465,Medium,Affordable,Summer,90.97
2025-08-18,2025-08-25,MEA,4h 40m,0,1152.0,1136.99,280,Short,Expensive,Summer,246.86
2025-08-18,2025-08-25,Pegasus Airlines,7h 45m,1,748.0,732.99,465,Medium,Affordable,Summer,96.52
2025-08-18,2025-08-25,MEA,4h 40m,0,1140.0,1124.99,280,Short,Expensive,Summer,244.29
2025-08-18,2025-08-25,MEA,4h 15m,0,782.0,766.99,255,Short,Affordable,Summer,184.0
2025-08-18,2025-08-25,Lufthansa,7h 05m,1,782.0,766.99,425,Medium,Affordable,Summer,110.4
2025-08-18,2025-08-25,MEA,4h 15m,0,765.0,749.99,255,Short,Affordable,Summer,180.0
2025-08-18,2025-08-25,Egyptair,10h 00m,1,825.0,809.99,600,Long,Affordable,Summer,82.5
2025-08-18,2025-08-25,Lufthansa,7h 20m,1,702.0,686.99,440,Medium,Affordable,Summer,95.73
2025-08-18,2025-08-25,Lufthansa,7h 05m,1,931.0,915.99,425,Medium,Expensive,Summer,131.44
2025-08-18,2025-08-25,Egyptair,10h 00m,1,828.0,812.99,600,Long,Affordable,Summer,82.8
2025-08-18,2025-08-25,MEA,4h 40m,0,999.0,776.0,280,Short,Expensive,Summer,214.07
2025-08-18,2025-08-25,MEA,4h 15m,0,999.0,717.0,255,Short,Expensive,Summer,235.06
2025-08-18,2025-08-25,MEA,4h 40m,0,1042.0,695.0,280,Short,Expensive,Summer,223.29
2025-08-18,2025-08-25,MEA,4h 15m,0,1042.0,849.0,255,Short,Expensive,Summer,245.18
2025-08-18,2025-08-25,MEA,4h 40m,0,1042.0,798.0,280,Short,Expensive,Summer,223.29
2025-08-18,2025-08-25,MEA,4h 40m,0,684.0,668.99,280,Short,Affordable,Summer,146.57
2025-08-18,2025-08-25,Pegasus Airlines,8h 10m,1,933.0,917.99,490,Long,Expensive,Summer,114.24
2025-08-18,2025-08-25,MEA,4h 40m,0,974.0,958.99,280,Short,Expensive,Summer,208.71
2025-08-18,2025-08-25,Pegasus Airlines,8h 10m,1,812.0,796.99,490,Long,Affordable,Summer,99.43
2025-08-18,2025-08-25,MEA,4h 15m,0,706.0,690.99,255,Short,Affordable,Summer,166.12
2025-08-18,2025-08-25,SunExpress,7h 10m,1,832.0,816.99,430,Medium,Affordable,Summer,116.09
2025-08-18,2025-08-25,SunExpress,7h 10m,1,931.0,915.99,430,Medium,Expensive,Summer,129.91
2025-08-18,2025-08-25,MEA,4h 20m,0,824.0,808.99,260,Short,Affordable,Summer,190.15
2025-08-18,2025-08-25,Royal Jordanian,8h 15m,1,828.0,812.99,495,Long,Affordable,Summer,100.36
2025-08-18,2025-08-25,Aegean Airlines,8h 30m,1,812.0,796.99,510,Long,Affordable,Summer,95.53
2025-08-18,2025-08-25,MEA,4h 40m,0,783.0,767.99,280,Short,Affordable,Summer,167.79
2025-08-18,2025-08-25,MEA,4h 20m,0,974.0,958.99,260,Short,Expensive,Summer,224.77
2025-08-18,2025-08-25,Egyptair,10h 00m,1,651.0,635.99,600,Long,Affordable,Summer,65.1
2025-08-18,2025-08-25,MEA,4h 20m,0,929.0,913.99,260,Short,Expensive,Summer,214.38
2025-08-25,2025-09-01,Air France,4h 20m,0,1132.0,1116.99,260,Short,Expensive,Summer,261.23
2025-08-25,2025-09-01,Pegasus Airlines,7h 10m,1,612.0,614.0,430,Medium,Cheap,Summer,85.4
2025-08-25,2025-09-01,Pegasus Airlines,13h 35m,1,1132.0,954.0,815,Long,Expensive,Summer,83.34
2025-08-25,2025-09-01,Air France,4h 20m,0,462.0,446.99,260,Short,Cheap,Summer,106.62
2025-08-25,2025-09-01,Air France,4h 40m,0,780.0,954.0,280,Short,Affordable,Summer,167.14
2025-08-25,2025-09-01,Ajet,35h 35m,2,779.0,954.0,2135,Long,Affordable,Summer,21.89
2025-08-25,2025-09-01,Ajet,44h 05m,2,606.0,954.0,2645,Long,Cheap,Summer,13.75
2025-08-25,2025-09-01,MEA,4h 20m,0,1319.0,954.0,260,Short,Expensive,Summer,304.38
2025-08-25,2025-09-01,TAROM,7h 55m,1,779.0,997.0,475,Long,Affordable,Summer,98.4
2025-08-25,2025-09-01,MEA,4h 15m,0,945.0,997.0,255,Short,Expensive,Summer,222.35
2025-08-25,2025-09-01,Pegasus Airlines,8h 20m,1,1361.0,997.0,500,Long,Expensive,Summer,163.32
2025-08-25,2025-09-01,Lufthansa,7h 20m,1,928.0,636.0,440,Medium,Expensive,Summer,126.55
2025-08-25,2025-09-01,Lufthansa,7h 05m,1,928.0,667.0,425,Medium,Expensive,Summer,131.01
2025-08-25,2025-09-01,Air France,4h 15m,0,928.0,614.0,255,Short,Expensive,Summer,218.35
2025-08-25,2025-09-01,Air France,4h 40m,0,928.0,912.99,280,Short,Expensive,Summer,198.86
2025-08-25,2025-09-01,MEA,4h 15m,0,928.0,912.99,255,Short,Expensive,Summer,218.35
2025-08-25,2025-09-01,Pegasus Airlines,8h 20m,1,928.0,912.99,500,Long,Expensive,Summer,111.36
2025-08-25,2025-09-01,Pegasus Airlines,7h 45m,1,971.0,955.99,465,Medium,Expensive,Summer,125.29
2025-08-25,2025-09-01,MEA,4h 40m,0,971.0,955.99,280,Short,Expensive,Summer,208.07
2025-08-25,2025-09-01,Air France,4h 20m,0,971.0,955.99,260,Short,Expensive,Summer,224.08
2025-08-25,2025-09-01,Air France,4h 40m,0,723.0,707.99,280,Short,Affordable,Summer,154.93
2025-08-25,2025-09-01,MEA,4h 15m,0,625.0,609.99,255,Short,Affordable,Summer,147.06
2025-08-25,2025-09-01,MEA,4h 40m,0,723.0,707.99,280,Short,Affordable,Summer,154.93
2025-08-25,2025-09-01,MEA,4h 15m,0,767.0,751.99,255,Short,Affordable,Summer,180.47
2025-08-25,2025-09-01,MEA,4h 40m,0,654.0,638.99,280,Short,Affordable,Summer,140.14
2025-08-25,2025-09-01,MEA,4h 15m,0,1549.0,1533.99,255,Short,Expensive,Summer,364.47
2025-08-25,2025-09-01,MEA,4h 40m,0,1139.0,1123.99,280,Short,Expensive,Summer,244.07
2025-08-25,2025-09-01,MEA,4h 15m,0,1140.0,1124.99,255,Short,Expensive,Summer,268.24
2025-08-25,2025-09-01,MEA,4h 40m,0,802.0,786.99,280,Short,Affordable,Summer,171.86
2025-08-25,2025-09-01,MEA,4h 15m,0,606.0,590.99,255,Short,Cheap,Summer,142.59
2025-08-25,2025-09-01,MEA,4h 40m,0,931.0,915.99,280,Short,Expensive,Summer,199.5
2025-08-25,2025-09-01,MEA,4h 15m,0,736.0,720.99,255,Short,Affordable,Summer,173.18
2025-08-25,2025-09-01,MEA,4h 40m,0,974.0,958.99,280,Short,Expensive,Summer,208.71
2025-08-25,2025-09-01,Air France,4h 40m,0,928.0,839.0,280,Short,Expensive,Summer,198.86
2025-08-25,2025-09-01,MEA,4h 15m,0,928.0,839.0,255,Short,Expensive,Summer,218.35
2025-08-25,2025-09-01,Pegasus Airlines,8h 20m,1,928.0,839.0,500,Long,Expensive,Summer,111.36
2025-08-25,2025-09-01,Pegasus Airlines,7h 45m,1,971.0,727.0,465,Medium,Expensive,Summer,125.29
2025-08-25,2025-09-01,MEA,4h 40m,0,971.0,765.0,280,Short,Expensive,Summer,208.07
2025-08-25,2025-09-01,Air France,4h 20m,0,971.0,612.0,260,Short,Expensive,Summer,224.08
2025-08-25,2025-09-01,MEA,4h 20m,0,846.0,830.99,260,Short,Affordable,Summer,195.23
2025-08-25,2025-09-01,MEA,4h 40m,0,846.0,830.99,280,Short,Affordable,Summer,181.29
2025-08-25,2025-09-01,MEA,4h 20m,0,823.0,807.99,260,Short,Affordable,Summer,189.92
2025-08-25,2025-09-01,MEA,4h 40m,0,823.0,807.99,280,Short,Affordable,Summer,176.36
2025-08-25,2025-09-01,MEA,4h 40m,0,712.0,696.99,280,Short,Affordable,Summer,152.57
2025-08-25,2025-09-01,MEA,4h 15m,0,737.0,721.99,255,Short,Affordable,Summer,173.41
2025-08-25,2025-09-01,Pegasus Airlines,10h 30m,1,636.0,620.99,630,Long,Affordable,Summer,60.57
2025-08-25,2025-09-01,Lufthansa,8h 30m,2,602.0,586.99,510,Long,Cheap,Summer,70.82
2025-08-25,2025-09-01,Lufthansa,7h 05m,1,737.0,721.99,425,Medium,Affordable,Summer,104.05
2025-08-25,2025-09-01,MEA,4h 15m,0,730.0,714.99,255,Short,Affordable,Summer,171.76
2025-08-25,2025-09-01,Pegasus Airlines,10h 30m,1,730.0,714.99,630,Long,Affordable,Summer,69.52
2025-08-25,2025-09-01,MEA,4h 20m,0,931.0,915.99,260,Short,Expensive,Summer,214.85
2025-08-25,2025-09-01,Pegasus Airlines,10h 30m,1,889.0,873.99,630,Long,Affordable,Summer,84.67
2025-08-25,2025-09-01,Pegasus Airlines,7h 10m,1,748.0,732.99,430,Medium,Affordable,Summer,104.37
2025-09-01,2025-09-08,Air France,4h 15m,0,891.0,614.0,255,Short,Affordable,Autumn,209.65
2025-09-01,2025-09-08,Air France,4h 40m,0,430.0,636.0,280,Short,Cheap,Autumn,92.14
2025-09-01,2025-09-08,Pegasus Airlines,7h 10m,1,952.0,751.0,430,Medium,Expensive,Autumn,132.84
2025-09-01,2025-09-08,Pegasus Airlines,8h 20m,1,999.0,614.0,500,Long,Expensive,Autumn,119.88
2025-09-01,2025-09-08,Air France,4h 20m,0,999.0,983.99,260,Short,Expensive,Autumn,230.54
2025-09-01,2025-09-08,Air France,4h 40m,0,999.0,983.99,280,Short,Expensive,Autumn,214.07
2025-09-01,2025-09-08,MEA,4h 15m,0,999.0,983.99,255,Short,Expensive,Autumn,235.06
2025-09-01,2025-09-08,MEA,4h 40m,0,999.0,983.99,280,Short,Expensive,Autumn,214.07
2025-09-01,2025-09-08,MEA,4h 40m,0,1042.0,1026.99,280,Short,Expensive,Autumn,223.29
2025-09-01,2025-09-08,MEA,4h 15m,0,1042.0,1026.99,255,Short,Expensive,Autumn,245.18
2025-09-01,2025-09-08,MEA,4h 15m,0,582.0,566.99,255,Short,Cheap,Autumn,136.94
2025-09-01,2025-09-08,MEA,4h 40m,0,449.0,433.99,280,Short,Cheap,Autumn,96.21
2025-09-01,2025-09-08,MEA,4h 15m,0,614.0,598.99,255,Short,Cheap,Autumn,144.47
2025-09-01,2025-09-08,Air France,4h 40m,0,430.0,445.0,280,Short,Cheap,Autumn,92.14
2025-09-01,2025-09-08,Pegasus Airlines,7h 10m,1,952.0,614.0,430,Medium,Expensive,Autumn,132.84
2025-09-01,2025-09-08,Pegasus Airlines,8h 20m,1,999.0,636.0,500,Long,Expensive,Autumn,119.88
2025-09-01,2025-09-08,Air France,4h 20m,0,999.0,751.0,260,Short,Expensive,Autumn,230.54
2025-09-01,2025-09-08,Air France,4h 40m,0,999.0,614.0,280,Short,Expensive,Autumn,214.07
2025-09-01,2025-09-08,MEA,4h 15m,0,999.0,983.99,255,Short,Expensive,Autumn,235.06
2025-09-01,2025-09-08,MEA,4h 40m,0,999.0,614.0,280,Short,Expensive,Autumn,214.07
2025-09-01,2025-09-08,MEA,4h 15m,0,999.0,983.99,255,Short,Expensive,Autumn,235.06
2025-09-01,2025-09-08,MEA,4h 40m,0,1042.0,1026.99,280,Short,Expensive,Autumn,223.29
2025-09-01,2025-09-08,MEA,4h 40m,0,435.0,419.99,280,Short,Cheap,Autumn,93.21
2025-09-01,2025-09-08,MEA,4h 15m,0,589.0,573.99,255,Short,Cheap,Autumn,138.59
2025-09-01,2025-09-08,MEA,4h 40m,0,616.0,600.99,280,Short,Cheap,Autumn,132.0
2025-09-01,2025-09-08,MEA,4h 15m,0,719.0,703.99,255,Short,Affordable,Autumn,169.18
2025-09-01,2025-09-08,MEA,4h 40m,0,689.0,673.99,280,Short,Affordable,Autumn,147.64
2025-09-01,2025-09-08,MEA,4h 20m,0,689.0,673.99,260,Short,Affordable,Autumn,159.0
2025-09-01,2025-09-08,MEA,4h 40m,0,801.0,785.99,280,Short,Affordable,Autumn,171.64
2025-09-01,2025-09-08,MEA,4h 20m,0,801.0,785.99,260,Short,Affordable,Autumn,184.85
2025-09-01,2025-09-08,MEA,4h 40m,0,750.0,734.99,280,Short,Affordable,Autumn,160.71
2025-09-01,2025-09-08,MEA,4h 20m,0,762.0,746.99,260,Short,Affordable,Autumn,175.85
2025-09-01,2025-09-08,MEA,4h 40m,0,811.0,795.99,280,Short,Affordable,Autumn,173.79
2025-09-01,2025-09-08,Lufthansa,7h 20m,1,582.0,566.99,440,Medium,Cheap,Autumn,79.36
2025-09-01,2025-09-08,Lufthansa,7h 05m,1,535.0,519.99,425,Medium,Cheap,Autumn,75.53
2025-09-01,2025-09-08,Pegasus Airlines,8h 10m,1,539.0,523.99,490,Long,Cheap,Autumn,66.0
2025-09-01,2025-09-08,Pegasus Airlines,8h 20m,1,679.0,663.99,500,Long,Affordable,Autumn,81.48
2025-09-01,2025-09-08,Lufthansa,7h 20m,1,679.0,663.99,440,Medium,Affordable,Autumn,92.59
2025-09-01,2025-09-08,Lufthansa,7h 15m,1,892.0,876.99,435,Medium,Affordable,Autumn,123.03
2025-09-01,2025-09-08,MEA,4h 20m,0,583.0,567.99,260,Short,Cheap,Autumn,134.54
2025-09-01,2025-09-08,Pegasus Airlines,8h 20m,1,583.0,567.99,500,Long,Cheap,Autumn,69.96
2025-09-01,2025-09-08,MEA,4h 15m,0,722.0,706.99,255,Short,Affordable,Autumn,169.88
2025-09-01,2025-09-08,Aegean Airlines,7h 20m,1,435.0,419.99,440,Medium,Cheap,Autumn,59.32
2025-09-01,2025-09-08,TAROM,7h 55m,1,892.0,876.99,475,Long,Affordable,Autumn,112.67
2025-09-01,2025-09-08,MEA,4h 15m,0,892.0,876.99,255,Short,Affordable,Autumn,209.88
2025-09-01,2025-09-08,TAROM,7h 55m,1,569.0,553.99,475,Long,Cheap,Autumn,71.87
2025-09-01,2025-09-08,Pegasus Airlines,7h 10m,1,555.0,539.99,430,Medium,Cheap,Autumn,77.44
2025-09-01,2025-09-08,MEA,4h 40m,0,558.0,542.99,280,Short,Cheap,Autumn,119.57
2025-09-01,2025-09-08,Pegasus Airlines,7h 10m,1,668.0,652.99,430,Medium,Affordable,Autumn,93.21
2025-09-01,2025-09-08,MEA,4h 40m,0,500.0,484.99,280,Short,Cheap,Autumn,107.14
2025-09-01,2025-09-08,MEA,4h 20m,0,753.0,737.99,260,Short,Affordable,Autumn,173.77
2025-09-01,2025-09-08,SunExpress,7h 10m,1,602.0,586.99,430,Medium,Cheap,Autumn,84.0
2025-09-01,2025-09-08,MEA,4h 15m,0,1042.0,1026.99,255,Short,Expensive,Autumn,245.18
2025-09-01,2025-09-08,MEA,4h 40m,0,1042.0,661.0,280,Short,Expensive,Autumn,223.29
2025-09-01,2025-09-08,MEA,4h 15m,0,582.0,614.0,255,Short,Cheap,Autumn,136.94
2025-09-01,2025-09-08,MEA,4h 40m,0,435.0,425.0,280,Short,Cheap,Autumn,93.21
2025-09-01,2025-09-08,MEA,4h 15m,0,589.0,754.0,255,Short,Cheap,Autumn,138.59
2025-09-01,2025-09-08,MEA,4h 40m,0,616.0,636.0,280,Short,Cheap,Autumn,132.0
2025-09-01,2025-09-08,MEA,4h 20m,0,427.0,411.99,260,Short,Cheap,Autumn,98.54
2025-09-01,2025-09-08,Aegean Airlines,7h 20m,1,691.0,675.99,440,Medium,Affordable,Autumn,94.23
2025-09-01,2025-09-08,MEA,4h 15m,0,635.0,619.99,255,Short,Affordable,Autumn,149.41
2025-09-01,2025-09-08,Turkish Airlines,7h 55m,1,725.0,709.99,475,Long,Affordable,Autumn,91.58
2025-09-01,2025-09-08,Lufthansa,7h 20m,1,502.0,486.99,440,Medium,Cheap,Autumn,68.45
2025-09-01,2025-09-08,Lufthansa,7h 05m,1,708.0,692.99,425,Medium,Affordable,Autumn,99.95
2025-09-01,2025-09-08,Pegasus Airlines,7h 10m,1,631.0,615.99,430,Medium,Affordable,Autumn,88.05
2025-09-01,2025-09-08,Aegean Airlines,7h 20m,1,594.0,578.99,440,Medium,Cheap,Autumn,81.0
2025-09-01,2025-09-08,Pegasus Airlines,7h 10m,1,1073.0,1057.99,430,Medium,Expensive,Autumn,149.72
2025-09-01,2025-09-08,SunExpress,7h 10m,1,582.0,566.99,430,Medium,Cheap,Autumn,81.21
2025-09-01,2025-09-08,MEA,4h 15m,0,519.0,503.99,255,Short,Cheap,Autumn,122.12
2025-09-01,2025-09-08,Egyptair,10h 00m,1,417.0,401.99,600,Long,Cheap,Autumn,41.7
2025-09-01,2025-09-08,MEA,4h 15m,0,738.0,722.99,255,Short,Affordable,Autumn,173.65
2025-09-01,2025-09-08,Egyptair,10h 00m,1,608.0,592.99,600,Long,Cheap,Autumn,60.8
2025-09-01,2025-09-08,Pegasus Airlines,7h 20m,1,652.0,636.99,440,Medium,Affordable,Autumn,88.91
2025-09-08,2025-09-15,Air France,4h 20m,0,515.0,485.0,260,Short,Cheap,Autumn,118.85
2025-09-08,2025-09-15,Air France,4h 40m,0,478.0,624.0,280,Short,Cheap,Autumn,102.43
2025-09-08,2025-09-15,Aegean Airlines,11h 35m,1,550.0,485.0,695,Long,Cheap,Autumn,47.48
2025-09-08,2025-09-15,Pegasus Airlines,8h 20m,1,515.0,624.0,500,Long,Cheap,Autumn,61.8
2025-09-08,2025-09-15,Air France,4h 20m,0,478.0,624.0,260,Short,Cheap,Autumn,110.31
2025-09-08,2025-09-15,Air France,4h 40m,0,609.0,651.0,280,Short,Cheap,Autumn,130.5
2025-09-08,2025-09-15,Pegasus Airlines,8h 10m,1,609.0,651.0,490,Long,Cheap,Autumn,74.57
2025-09-08,2025-09-15,Pegasus Airlines,10h 30m,1,600.0,667.0,630,Long,Cheap,Autumn,57.14
2025-09-08,2025-09-15,MEA,4h 15m,0,636.0,694.0,255,Short,Affordable,Autumn,149.65
2025-09-08,2025-09-15,MEA,4h 40m,0,636.0,954.0,280,Short,Affordable,Autumn,136.29
2025-09-08,2025-09-15,MEA,4h 15m,0,652.0,954.0,255,Short,Affordable,Autumn,153.41
2025-09-08,2025-09-15,MEA,4h 40m,0,679.0,997.0,280,Short,Affordable,Autumn,145.5
2025-09-08,2025-09-15,Air France,4h 15m,0,598.0,621.0,255,Short,Cheap,Autumn,140.71
2025-09-08,2025-09-15,Air France,4h 40m,0,946.0,621.0,280,Short,Expensive,Autumn,202.71
2025-09-08,2025-09-15,MEA,4h 15m,0,946.0,664.0,255,Short,Expensive,Autumn,222.59
2025-09-08,2025-09-15,MEA,4h 40m,0,989.0,629.0,280,Short,Expensive,Autumn,211.93
2025-09-08,2025-09-15,MEA,4h 15m,0,649.0,629.0,255,Short,Affordable,Autumn,152.71
2025-09-08,2025-09-15,MEA,4h 40m,0,645.0,629.99,280,Short,Affordable,Autumn,138.21
2025-09-08,2025-09-15,MEA,4h 20m,0,609.0,593.99,260,Short,Cheap,Autumn,140.54
2025-09-08,2025-09-15,MEA,4h 40m,0,609.0,593.99,280,Short,Cheap,Autumn,130.5
2025-09-08,2025-09-15,MEA,4h 20m,0,611.0,595.99,260,Short,Cheap,Autumn,141.0
2025-09-08,2025-09-15,MEA,4h 40m,0,611.0,595.99,280,Short,Cheap,Autumn,130.93
2025-09-08,2025-09-15,Pegasus Airlines,7h 10m,1,645.0,629.99,430,Medium,Affordable,Autumn,90.0
2025-09-08,2025-09-15,MEA,4h 40m,0,695.0,679.99,280,Short,Affordable,Autumn,148.93
2025-09-08,2025-09-15,MEA,4h 15m,0,1040.0,1024.99,255,Short,Expensive,Autumn,244.71
2025-09-08,2025-09-15,MEA,4h 40m,0,613.0,597.99,280,Short,Cheap,Autumn,131.36
