Departure,Return,Airline,Duration,Transit,Price,Competitor Price
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$755,N/A
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$700,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$594,N/A
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$594,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$425,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$696,N/A
2025-06-09,2025-06-16,Royal Jordanian,6h 55m,1 stop,$594,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$594,N/A
2025-06-09,2025-06-16,Qatar Airways,6h 50m,1 stop,$481,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$670,N/A
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$590,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$613,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 10m,1 stop,$696,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$561,N/A
2025-06-09,2025-06-16,Royal Jordanian,6h 55m,1 stop,$696,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$563,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$611,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$700,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$724,N/A
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$700,N/A
2025-06-09,2025-06-16,Royal Jordanian,6h 55m,1 stop,$602,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$590,N/A
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$481,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$561,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$400,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$481,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$734,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$724,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 10m,1 stop,$459,N/A
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$611,N/A
2025-06-09,2025-06-16,flydubai,6h 30m,1 stop,$687,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 05m,1 stop,$727,N/A
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$665,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 05m,1 stop,$590,N/A
2025-06-09,2025-06-16,Qatar Airways,6h 50m,1 stop,$505,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$740,N/A
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$422,$566
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$773,$574
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$422,$613
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$773,$727
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$773,$566
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$773,$574
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$594,$431
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$594,$566
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$700,$727
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$755,$469
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$696,$566
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$755,$574
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$700,$431
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$594,$566
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$594,$575
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$425,$727
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$696,$446
2025-06-09,2025-06-16,Royal Jordanian,6h 55m,1 stop,$594,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$594,N/A
2025-06-09,2025-06-16,Qatar Airways,6h 50m,1 stop,$481,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$670,N/A
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$590,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$613,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 10m,1 stop,$696,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$561,N/A
2025-06-09,2025-06-16,Royal Jordanian,6h 55m,1 stop,$696,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$563,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$611,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$700,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$724,N/A
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$700,N/A
2025-06-09,2025-06-16,Royal Jordanian,6h 55m,1 stop,$602,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$590,N/A
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$481,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$561,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$400,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$481,N/A
2025-06-09,2025-06-16,MEA,2h 20m,nonstop,$734,N/A
2025-06-09,2025-06-16,Qatar Airways,8h 40m,1 stop,$724,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 10m,1 stop,$459,N/A
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$611,N/A
2025-06-09,2025-06-16,flydubai,6h 30m,1 stop,$687,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 05m,1 stop,$727,N/A
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$665,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 05m,1 stop,$590,N/A
2025-06-09,2025-06-16,Qatar Airways,6h 50m,1 stop,$505,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$740,N/A
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$481,N/A
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$561,N/A
2025-06-09,2025-06-16,Qatar Airways,9h 45m,1 stop,$590,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$721,N/A
2025-06-09,2025-06-16,Etihad Airways,7h 30m,1 stop,$675,N/A
2025-06-09,2025-06-16,Qatar Airways,5h 20m,1 stop,$887,N/A
2025-06-09,2025-06-16,Egyptair,8h 50m,1 stop,$400,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 05m,1 stop,$513,N/A
2025-06-09,2025-06-16,Qatar Airways,7h 10m,1 stop,"$1,985",N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$481,N/A
2025-06-09,2025-06-16,Royal Jordanian,6h 55m,1 stop,$538,N/A
2025-06-09,2025-06-16,Qatar Airways,6h 35m,1 stop,"$1,985",N/A
2025-06-09,2025-06-16,Qatar Airways,6h 50m,1 stop,$724,N/A
2025-06-09,2025-06-16,MEA,2h 25m,nonstop,$421,N/A
2025-06-09,2025-06-16,Royal Jordanian,6h 55m,1 stop,$813,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$407,$570
2025-06-16,2025-06-23,Air Arabia,9h 20m,1 stop,$773,$570
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$363,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$773,N/A
2025-06-16,2025-06-23,flydubai,7h 25m,1 stop,$773,N/A
2025-06-16,2025-06-23,flydubai,6h 30m,1 stop,$773,N/A
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$586,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$586,N/A
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$624,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$624,N/A
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$492,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$488,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$414,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$503,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$477,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$407,$570
2025-06-16,2025-06-23,Air Arabia,9h 20m,1 stop,$773,$570
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$363,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$773,$570
2025-06-16,2025-06-23,flydubai,7h 25m,1 stop,$773,$566
2025-06-16,2025-06-23,flydubai,6h 30m,1 stop,$773,$566
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$586,$570
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$586,$566
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$624,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$624,$566
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$492,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$488,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$414,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$503,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$477,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$586,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$586,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$477,N/A
2025-06-16,2025-06-23,Royal Jordanian,6h 55m,1 stop,$477,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$624,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$624,N/A
2025-06-16,2025-06-23,Etihad Airways,7h 30m,1 stop,$515,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$484,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1 stop,$515,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$579,N/A
2025-06-16,2025-06-23,Royal Jordanian,6h 55m,1 stop,$501,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$477,N/A
2025-06-16,2025-06-23,flydubai,6h 30m,1 stop,$488,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$407,$570
2025-06-16,2025-06-23,Air Arabia,9h 20m,1 stop,$773,$570
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$363,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$773,$570
2025-06-16,2025-06-23,flydubai,7h 25m,1 stop,$773,$566
2025-06-16,2025-06-23,flydubai,6h 30m,1 stop,$773,$566
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$586,$570
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$586,$566
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$624,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$624,$566
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$492,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,$566
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$488,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$414,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$503,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$477,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$586,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$586,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$477,N/A
2025-06-16,2025-06-23,Royal Jordanian,6h 55m,1 stop,$477,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$624,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$624,N/A
2025-06-16,2025-06-23,Etihad Airways,7h 30m,1 stop,$515,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$484,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1 stop,$515,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$579,N/A
2025-06-16,2025-06-23,Royal Jordanian,6h 55m,1 stop,$501,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$477,N/A
2025-06-16,2025-06-23,flydubai,6h 30m,1 stop,$488,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$503,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$808,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$477,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$772,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$758,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$758,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$579,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$411,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$477,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$920,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$920,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1 stop,$451,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$913,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$913,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$991,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$407,$570
2025-06-16,2025-06-23,Air Arabia,9h 20m,1 stop,$773,$570
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$363,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$773,$570
2025-06-16,2025-06-23,flydubai,7h 25m,1 stop,$773,$566
2025-06-16,2025-06-23,flydubai,6h 30m,1 stop,$773,$566
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$586,$570
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$586,$566
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$624,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$624,$566
2025-06-16,2025-06-23,MEA,2h 25m,nonstop,$492,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,$566
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$488,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,$442
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$414,$566
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$503,$570
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$477,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$586,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$586,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$477,N/A
2025-06-16,2025-06-23,Royal Jordanian,6h 55m,1 stop,$477,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$624,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$624,N/A
2025-06-16,2025-06-23,Etihad Airways,7h 30m,1 stop,$515,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$484,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1 stop,$515,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$579,N/A
2025-06-16,2025-06-23,Royal Jordanian,6h 55m,1 stop,$501,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$477,N/A
2025-06-16,2025-06-23,flydubai,6h 30m,1 stop,$488,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$503,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$808,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$477,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$772,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$758,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$758,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$579,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$411,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$477,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$920,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$920,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1 stop,$451,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$913,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$913,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$991,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1 stop,$515,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$427,N/A
2025-06-16,2025-06-23,MEA,2h 20m,nonstop,$639,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$639,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1 stop,$840,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,$448,N/A
2025-06-16,2025-06-23,Air Arabia,9h 20m,1 stop,$772,N/A
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1 stop,$515,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1 stop,$713,N/A
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1 stop,"$1,969",N/A
2025-06-16,2025-06-23,Egyptair,7h 00m,1 stop,$501,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,"$1,994",N/A
2025-06-16,2025-06-23,Egyptair,7h 00m,1 stop,$556,N/A
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1 stop,$480,N/A
2025-06-16,2025-06-23,Qatar Airways,8h 35m,1 stop,$991,N/A
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$773,$617
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$520,$617
2025-06-23,2025-06-30,Etihad Airways,8h 15m,1 stop,$773,$613
2025-06-23,2025-06-30,Etihad Airways,7h 30m,1 stop,$773,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$773,$613
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$607,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$607,$617
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$708,N/A
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$607,N/A
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$708,N/A
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$607,N/A
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1 stop,$621,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$795,N/A
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$773,$617
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$520,$617
2025-06-23,2025-06-30,Etihad Airways,8h 15m,1 stop,$773,$613
2025-06-23,2025-06-30,Etihad Airways,7h 30m,1 stop,$773,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$773,$613
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$607,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$607,$617
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$708,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$607,$613
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$708,$613
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$607,$613
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$607,$621
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$607,$613
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$607,$621
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1 stop,$621,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$795,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$607,N/A
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1 stop,$708,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1 stop,$621,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 35m,1 stop,$708,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$795,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 35m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$661,N/A
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$617,N/A
2025-06-23,2025-06-30,Qatar Airways,8h 35m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,9h 45m,1 stop,$617,N/A
2025-06-23,2025-06-30,Egyptair,5h 45m,1 stop,"$2,611",N/A
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$773,$617
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$520,$617
2025-06-23,2025-06-30,Etihad Airways,8h 15m,1 stop,$773,$613
2025-06-23,2025-06-30,Etihad Airways,7h 30m,1 stop,$773,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$773,$613
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$607,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$607,$617
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$708,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$607,$613
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$708,$613
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$607,$613
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$607,$621
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$607,$613
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$607,$621
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1 stop,$621,$617
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$795,$617
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$607,N/A
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1 stop,$708,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1 stop,$621,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 35m,1 stop,$708,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$795,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 35m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$661,N/A
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$617,N/A
2025-06-23,2025-06-30,Qatar Airways,8h 35m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,9h 45m,1 stop,$617,N/A
2025-06-23,2025-06-30,Egyptair,5h 45m,1 stop,"$2,611",N/A
2025-06-23,2025-06-30,Egyptair,7h 00m,1 stop,$699,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 35m,1 stop,$784,N/A
2025-06-23,2025-06-30,Qatar Airways,8h 35m,1 stop,$784,N/A
2025-06-23,2025-06-30,Qatar Airways,8h 40m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$789,N/A
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1 stop,$596,N/A
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$845,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1 stop,"$1,994",N/A
2025-06-23,2025-06-30,Qatar Airways,8h 35m,1 stop,$823,N/A
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$823,N/A
2025-06-23,2025-06-30,Qatar Airways,9h 45m,1 stop,$772,N/A
2025-06-23,2025-06-30,Qatar Airways,8h 40m,1 stop,$607,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$590,N/A
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1 stop,$592,N/A
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$713,N/A
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$773,$617
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$520,$617
2025-06-23,2025-06-30,Etihad Airways,8h 15m,1 stop,$773,$744
2025-06-23,2025-06-30,Etihad Airways,7h 30m,1 stop,$773,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$773,$613
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$607,$613
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$607,$613
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$708,$617
2025-06-23,2025-06-30,MEA,2h 25m,nonstop,$582,$613
2025-06-23,2025-06-30,MEA,2h 20m,nonstop,$708,$613
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$582,$744
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1 stop,$607,$613
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1 stop,$607,$613
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1 stop,$607,$621
