Departure,Return,Duration,Transit,Price,Competitor Price,Duration in Minutes,Price per Hour,Average Temp (°C),Precipitation (mm),Route,"Airline_Aegean Airlines, Norse Atlantic Airways","Airline_Aegean Airlines, Scandinavian Airlines","Airline_Aegean Airlines, Sky Express",Airline_Air Arabia,Airline_Air Canada,"Airline_Air Canada, MEA","Airline_Air Caraïbes, Pegasus Airlines",Airline_Air Europa,Airline_Air France,"Airline_Air France, MEA",Airline_Ajet,"Airline_Ajet, Pegasus Airlines","Airline_Ajet, Transavia France","Airline_Ajet, flyadeal","Airline_British Airways, MEA",Airline_Egyptair,"Airline_Egyptair, Air Cairo","Airline_Egyptair, Norse Atlantic Airways","Airline_Egyptair, SAUDIA","Airline_Egyptair, flyadeal",Airline_Emirates,"Airline_Emirates, Air Canada",Airline_Etihad Airways,"Airline_French Bee, Cyprus Airways","Airline_French Bee, Pegasus Airlines","Airline_Iberia, Qatar Airways",Airline_Jazeera Airways,Airline_KLM,Airline_LOT,Airline_Lufthansa,"Airline_Lufthansa, MEA","Airline_Lufthansa, United Airlines",Airline_MEA,"Airline_MEA, Air Canada","Airline_MEA, Air France","Airline_MEA, British Airways","Airline_MEA, Jazeera Airways","Airline_MEA, Lufthansa","Airline_MEA, Norse Atlantic Airways","Airline_MEA, Qatar Airways","Airline_MEA, SAUDIA","Airline_MEA, SWISS","Airline_MEA, flyadeal","Airline_MEA, flynas",Airline_Multiple airlines,"Airline_Norse Atlantic Airways, Aegean Airlines","Airline_Norse Atlantic Airways, Cyprus Airways","Airline_Pakistan International Airlines, MEA",Airline_Pegasus Airlines,"Airline_Pegasus Airlines, Ajet","Airline_Pegasus Airlines, Transavia France","Airline_Pegasus Airlines, Wizz Air",Airline_Qatar Airways,"Airline_Qatar Airways, MEA","Airline_Qatar Airways, SAUDIA",Airline_Royal Jordanian,"Airline_Royal Jordanian, MEA","Airline_Ryanair, Pegasus Airlines",Airline_SAUDIA,Airline_Scandinavian Airlines,"Airline_Sky Express, Aegean Airlines",Airline_SunExpress,Airline_TAROM,Airline_Transavia France,"Airline_Transavia France, Pegasus Airlines",Airline_Turkish Airlines,"Airline_United Airlines, Lufthansa",Airline_Virgin Atlantic,"Airline_Wizz Air, Aegean Airlines","Airline_Wizz Air, Turkish Airlines","Airline_flyadeal, Ajet",Airline_flydubai,"Airline_flydubai, Air Canada","Airline_flynas, Ajet",Flight Type_Medium,Flight Type_Short,Price Type_Cheap,Price Type_Expensive,Season_Spring,Season_Summer,Season_Winter,Origin_PAR,Origin_RUH,Rain_Yes
2025-10-13,2025-10-20,4h 15m,0,664.0,425.0,255,156.24,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 40m,0,702.0,636.0,280,150.43,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 15m,0,469.0,588.0,255,110.35,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 40m,0,490.0,697.0,280,105.0,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 20m,0,1040.0,1024.99,260,240.0,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 40m,0,461.0,672.0,280,98.79,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 20m,0,680.0,474.0,260,156.92,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 40m,0,680.0,495.0,280,145.71,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 15m,0,680.0,437.0,255,160.0,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 40m,0,680.0,452.0,280,145.71,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 15m,0,565.0,467.0,255,132.94,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 40m,0,680.0,630.0,280,145.71,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,4h 20m,0,396.0,396.0,260,91.38,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,7h 20m,1,1040.0,1024.99,440,141.82,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
2025-10-13,2025-10-20,13h 35m,1,523.0,507.99,815,38.5,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,10h 25m,1,645.0,629.99,625,61.92,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,10h 30m,1,645.0,629.99,630,61.43,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,7h 45m,1,590.0,574.99,465,76.13,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,13h 05m,1,444.0,428.99,785,33.94,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,10h 20m,2,1081.0,1065.99,620,104.61,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2025-10-13,2025-10-20,7h 15m,1,590.0,574.99,435,81.38,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,11h 10m,1,440.0,424.99,670,39.4,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,7h 35m,1,581.0,565.99,455,76.62,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,11h 10m,1,716.0,700.99,670,64.12,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,7h 55m,1,388.0,372.99,475,49.01,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2025-10-13,2025-10-20,10h 40m,1,716.0,700.99,640,67.12,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2025-10-13,2025-10-20,10h 00m,1,540.0,524.99,600,54.0,12.7,1.7,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 20m,0,485.0,697.0,260,111.92,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 50m,0,594.0,712.0,290,122.9,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 15m,0,770.0,697.0,255,181.18,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 50m,0,770.0,679.0,290,159.31,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 15m,0,799.0,697.0,255,188.0,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 45m,0,799.0,697.0,285,168.21,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 50m,0,799.0,777.0,290,165.31,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 20m,0,1051.0,712.0,260,242.54,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 45m,0,1159.0,1143.99,285,244.0,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 20m,0,706.0,712.0,260,162.92,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 50m,0,732.0,800.0,290,151.45,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 15m,0,737.0,697.0,255,173.41,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 45m,0,679.0,712.0,285,142.95,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 15m,0,697.0,697.0,255,164.0,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 50m,0,683.0,667.99,290,141.31,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 20m,0,697.0,681.99,260,160.85,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 45m,0,683.0,667.99,285,143.79,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 15m,0,626.0,610.99,255,147.29,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 15m,0,683.0,667.99,255,160.71,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 45m,0,683.0,667.99,285,143.79,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 20m,0,701.0,685.99,260,161.77,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 45m,0,697.0,681.99,285,146.74,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,7h 20m,1,794.0,778.99,440,108.27,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,7h 05m,1,697.0,681.99,425,98.4,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,7h 40m,1,697.0,681.99,460,90.91,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,7h 35m,1,697.0,681.99,455,91.91,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 50m,0,683.0,603.0,290,141.31,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 20m,0,697.0,652.0,260,160.85,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2025-10-20,2025-10-27,4h 45m,0,683.0,602.0,285,143.79,13.1,3.95,PAR-BEI-PAR,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
