Departure,Return,Airline,Duration,Transit,Price,Competitor Price
2025-07-28,2025-08-04,Pegasus Airlines,10h 30m,1 stop,"$1,106",N/A
2025-07-28,2025-08-04,Aegean Airlines,8h 30m,1 stop,$804,N/A
2025-07-28,2025-08-04,Aegean Airlines,7h 20m,1 stop,$648,N/A
2025-07-28,2025-08-04,Turkish Airlines,9h 25m,1 stop,"$1,270",N/A
2025-07-28,2025-08-04,Turkish Airlines,7h 25m,1 stop,$727,N/A
2025-07-28,2025-08-04,Turkish Airlines,7h 40m,1 stop,$646,N/A
2025-07-28,2025-08-04,Turkish Airlines,8h 50m,1 stop,$807,N/A
2025-07-28,2025-08-04,Pegasus Airlines,8h 10m,1 stop,$883,N/A
2025-07-28,2025-08-04,Pegasus Airlines,11h 25m,1 stop,$784,N/A
2025-07-28,2025-08-04,Turkish Airlines,11h 10m,1 stop,$974,N/A
2025-07-28,2025-08-04,Turkish Airlines,7h 55m,1 stop,$832,N/A
2025-07-28,2025-08-04,Turkish Airlines,8h 10m,1 stop,$780,N/A
2025-07-28,2025-08-04,Turkish Airlines,7h 25m,1 stop,$922,N/A
2025-07-28,2025-08-04,Pegasus Airlines,7h 45m,1 stop,$861,N/A
2025-07-28,2025-08-04,Pegasus Airlines,10h 30m,1 stop,$831,N/A
2025-07-28,2025-08-04,Lufthansa,8h 30m,2 stops,$891,N/A
2025-07-28,2025-08-04,Lufthansa,7h 15m,1 stop,$817,N/A
2025-07-28,2025-08-04,Turkish Airlines,11h 55m,1 stop,$646,N/A
2025-07-28,2025-08-04,Turkish Airlines,7h 55m,1 stop,$944,N/A
2025-07-28,2025-08-04,Pegasus Airlines,10h 15m,1 stop,$944,N/A
2025-07-28,2025-08-04,Pegasus Airlines,10h 30m,1 stop,"$1,095",N/A
2025-07-28,2025-08-04,Turkish Airlines,11h 10m,1 stop,"$1,095",N/A
2025-07-28,2025-08-04,Turkish Airlines,7h 25m,1 stop,$945,N/A
2025-07-28,2025-08-04,Pegasus Airlines,7h 10m,1 stop,$974,N/A
2025-07-28,2025-08-04,Pegasus Airlines,13h 35m,1 stop,$807,N/A
2025-08-04,2025-08-11,Pegasus Airlines,7h 10m,1 stop,$720,$1
2025-08-04,2025-08-11,Pegasus Airlines,8h 20m,1 stop,"$1,012",$1
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,$483,$1
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,061",$1
2025-08-04,2025-08-11,Ajet,26h 05m,2 stops,"$1,061",$1
2025-08-04,2025-08-11,Ajet,15h 25m,2 stops,"$1,061",$1
2025-08-04,2025-08-11,MEA,4h 20m,nonstop,"$1,108",$1
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,108",$1
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,167",$1
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,215",$1
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,215",$1
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,$830,$738
2025-08-04,2025-08-11,MEA,4h 20m,nonstop,"$1,366",N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,$894,N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,$878,N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,$878,N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,050",N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,000",N/A
2025-08-04,2025-08-11,MEA,4h 20m,nonstop,"$1,041",N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,012",N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,012",N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,083",N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,$872,N/A
2025-08-04,2025-08-11,Pegasus Airlines,8h 20m,1 stop,"$1,507",N/A
2025-08-04,2025-08-11,Air France,4h 20m,nonstop,$632,N/A
2025-08-04,2025-08-11,Air France,4h 40m,nonstop,"$1,099",N/A
2025-08-04,2025-08-11,Pegasus Airlines,8h 10m,1 stop,"$1,089",N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,099",N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,089",N/A
2025-08-04,2025-08-11,Pegasus Airlines,8h 20m,1 stop,$929,N/A
2025-08-04,2025-08-11,MEA,4h 20m,nonstop,$948,N/A
2025-08-04,2025-08-11,Pegasus Airlines,8h 20m,1 stop,$829,N/A
2025-08-04,2025-08-11,Pegasus Airlines,7h 10m,1 stop,$720,$1
2025-08-04,2025-08-11,Pegasus Airlines,8h 20m,1 stop,"$1,012",$1
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,$483,$1
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,061",$1
2025-08-04,2025-08-11,Ajet,26h 05m,2 stops,"$1,061",$1
2025-08-04,2025-08-11,Ajet,15h 25m,2 stops,"$1,061",$1
2025-08-04,2025-08-11,MEA,4h 20m,nonstop,"$1,108",$1
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,108",$1
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,167",$1
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,215",$1
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,215",$1
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,$830,$738
2025-08-04,2025-08-11,MEA,4h 20m,nonstop,"$1,366",$837
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,$894,$921
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,$878,$738
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,$878,$971
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,050",N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,000",N/A
2025-08-04,2025-08-11,MEA,4h 20m,nonstop,"$1,041",N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,012",N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,012",N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,083",N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,$872,N/A
2025-08-04,2025-08-11,Pegasus Airlines,8h 20m,1 stop,"$1,507",N/A
2025-08-04,2025-08-11,Air France,4h 20m,nonstop,$632,N/A
2025-08-04,2025-08-11,Air France,4h 40m,nonstop,"$1,099",N/A
2025-08-04,2025-08-11,Pegasus Airlines,8h 10m,1 stop,"$1,089",N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,"$1,099",N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,089",N/A
2025-08-04,2025-08-11,Pegasus Airlines,8h 20m,1 stop,$929,N/A
2025-08-04,2025-08-11,MEA,4h 20m,nonstop,$948,N/A
2025-08-04,2025-08-11,Pegasus Airlines,8h 20m,1 stop,$829,N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,$830,N/A
2025-08-04,2025-08-11,SunExpress,7h 10m,1 stop,"$1,186",N/A
2025-08-04,2025-08-11,Pegasus Airlines,8h 10m,1 stop,$877,N/A
2025-08-04,2025-08-11,MEA,4h 40m,nonstop,$877,N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,$878,N/A
2025-08-04,2025-08-11,Royal Jordanian,8h 15m,1 stop,$819,N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,156",N/A
2025-08-04,2025-08-11,TAROM,7h 55m,1 stop,$878,N/A
2025-08-04,2025-08-11,MEA,4h 20m,nonstop,$789,N/A
2025-08-04,2025-08-11,TAROM,7h 55m,1 stop,$720,N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,$909,N/A
2025-08-04,2025-08-11,Turkish Airlines,7h 55m,1 stop,$840,N/A
2025-08-04,2025-08-11,MEA,4h 15m,nonstop,"$1,260",N/A
2025-08-04,2025-08-11,Egyptair,10h 00m,1 stop,"$1,095",N/A
2025-08-04,2025-08-11,Air France,4h 15m,nonstop,"$1,095",N/A
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,069",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,$569,$752
2025-08-11,2025-08-18,Pegasus Airlines,8h 10m,1 stop,"$1,069",$932
2025-08-11,2025-08-18,Pegasus Airlines,11h 25m,1 stop,"$1,069",$1
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,320",$752
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 20m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,320",$568
2025-08-11,2025-08-18,MEA,4h 20m,nonstop,"$1,409",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,538",$1
2025-08-11,2025-08-18,MEA,4h 20m,nonstop,"$1,638",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,$905,N/A
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,$753,N/A
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,768",N/A
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,106",N/A
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,$738,N/A
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,$896,N/A
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,229",N/A
2025-08-11,2025-08-18,Air France,4h 20m,nonstop,$738,N/A
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,"$1,106",N/A
2025-08-11,2025-08-18,Air France,4h 15m,nonstop,"$1,005",N/A
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,"$1,058",N/A
2025-08-11,2025-08-18,Air France,4h 20m,nonstop,"$1,229",N/A
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,$568,N/A
2025-08-11,2025-08-18,Lufthansa,7h 20m,1 stop,$561,N/A
2025-08-11,2025-08-18,Lufthansa,7h 05m,1 stop,"$1,015",N/A
2025-08-11,2025-08-18,Pegasus Airlines,7h 10m,1 stop,$568,N/A
2025-08-11,2025-08-18,Pegasus Airlines,8h 20m,1 stop,"$1,005",N/A
2025-08-11,2025-08-18,Air France,4h 15m,nonstop,"$1,299",N/A
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,069",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,$569,$752
2025-08-11,2025-08-18,Pegasus Airlines,8h 10m,1 stop,"$1,069",$932
2025-08-11,2025-08-18,Pegasus Airlines,11h 25m,1 stop,"$1,069",$1
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,320",$752
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 20m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,320",$568
2025-08-11,2025-08-18,MEA,4h 20m,nonstop,"$1,409",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,538",$1
2025-08-11,2025-08-18,MEA,4h 20m,nonstop,"$1,638",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,$905,N/A
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,$753,N/A
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,768",N/A
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,106",N/A
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,$738,N/A
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,$896,N/A
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,229",N/A
2025-08-11,2025-08-18,Air France,4h 20m,nonstop,$738,N/A
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,"$1,106",N/A
2025-08-11,2025-08-18,Air France,4h 15m,nonstop,"$1,005",N/A
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,"$1,058",N/A
2025-08-11,2025-08-18,Air France,4h 20m,nonstop,"$1,229",N/A
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,$568,N/A
2025-08-11,2025-08-18,Lufthansa,7h 20m,1 stop,$561,N/A
2025-08-11,2025-08-18,Lufthansa,7h 05m,1 stop,"$1,015",N/A
2025-08-11,2025-08-18,Pegasus Airlines,7h 10m,1 stop,$568,N/A
2025-08-11,2025-08-18,Pegasus Airlines,8h 20m,1 stop,"$1,005",N/A
2025-08-11,2025-08-18,Air France,4h 15m,nonstop,"$1,299",N/A
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,069",$752
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,$569,$1
2025-08-11,2025-08-18,Pegasus Airlines,8h 10m,1 stop,"$1,069",$752
2025-08-11,2025-08-18,Pegasus Airlines,11h 25m,1 stop,"$1,069",$932
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,320",$752
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 20m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,320",$1
2025-08-11,2025-08-18,MEA,4h 20m,nonstop,"$1,409",$568
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,538",$1
2025-08-11,2025-08-18,MEA,4h 20m,nonstop,"$1,638",$1
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,$905,$1
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,$738,$752
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,768",$675
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,"$1,106",$752
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,$738,$744
2025-08-11,2025-08-18,MEA,4h 15m,nonstop,$896,$675
2025-08-11,2025-08-18,MEA,4h 40m,nonstop,"$1,229",$568
2025-08-11,2025-08-18,Air France,4h 20m,nonstop,$738,$868
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,"$1,106",$1
2025-08-11,2025-08-18,Air France,4h 15m,nonstop,"$1,005",$1
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,"$1,058",$1
2025-08-11,2025-08-18,Air France,4h 20m,nonstop,"$1,229",N/A
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,$568,N/A
2025-08-11,2025-08-18,Lufthansa,7h 20m,1 stop,$561,N/A
2025-08-11,2025-08-18,Lufthansa,7h 05m,1 stop,"$1,015",N/A
2025-08-11,2025-08-18,Pegasus Airlines,7h 10m,1 stop,$568,N/A
2025-08-11,2025-08-18,Pegasus Airlines,8h 20m,1 stop,"$1,005",N/A
2025-08-11,2025-08-18,Air France,4h 15m,nonstop,"$1,299",N/A
2025-08-11,2025-08-18,Air France,4h 40m,nonstop,$925,N/A
2025-08-11,2025-08-18,Turkish Airlines,7h 40m,1 stop,$738,N/A
2025-08-11,2025-08-18,Turkish Airlines,7h 25m,1 stop,"$1,320",N/A
2025-08-11,2025-08-18,Pegasus Airlines,10h 15m,1 stop,"$1,320",N/A
2025-08-11,2025-08-18,Pegasus Airlines,8h 20m,1 stop,$933,N/A
2025-08-11,2025-08-18,Lufthansa,10h 00m,1 stop,$933,N/A
2025-08-11,2025-08-18,Lufthansa,7h 15m,1 stop,$719,N/A
2025-08-11,2025-08-18,Turkish Airlines,7h 40m,1 stop,$644,N/A
2025-08-11,2025-08-18,Turkish Airlines,7h 35m,1 stop,"$1,261",N/A
2025-08-11,2025-08-18,Pegasus Airlines,8h 10m,1 stop,$800,N/A
2025-08-11,2025-08-18,Pegasus Airlines,10h 30m,1 stop,"$1,261",N/A
2025-08-11,2025-08-18,Turkish Airlines,8h 10m,1 stop,$906,N/A
2025-08-11,2025-08-18,Turkish Airlines,7h 25m,1 stop,$925,N/A
2025-08-11,2025-08-18,Turkish Airlines,9h 25m,1 stop,"$1,768",N/A
2025-08-11,2025-08-18,Turkish Airlines,7h 55m,1 stop,$738,N/A
2025-08-11,2025-08-18,Turkish Airlines,9h 25m,1 stop,$812,N/A
2025-08-11,2025-08-18,Turkish Airlines,7h 35m,1 stop,$925,N/A
2025-08-11,2025-08-18,Turkish Airlines,8h 10m,1 stop,$734,N/A
2025-08-11,2025-08-18,Turkish Airlines,7h 35m,1 stop,$644,N/A
2025-08-11,2025-08-18,Pegasus Airlines,7h 10m,1 stop,$882,N/A
2025-08-11,2025-08-18,Pegasus Airlines,13h 35m,1 stop,$800,N/A
2025-08-11,2025-08-18,Pegasus Airlines,10h 15m,1 stop,"$1,262",N/A
2025-08-11,2025-08-18,Pegasus Airlines,11h 25m,1 stop,$646,N/A
2025-08-11,2025-08-18,Air Europa,8h 30m,1 stop,$938,N/A
2025-08-11,2025-08-18,Air Europa,10h 10m,1 stop,$561,N/A
2025-08-11,2025-08-18,Pegasus Airlines,8h 10m,1 stop,$739,N/A
2025-08-11,2025-08-18,Pegasus Airlines,13h 35m,1 stop,"$1,005",N/A
2025-08-11,2025-08-18,Turkish Airlines,11h 10m,1 stop,$924,N/A
2025-08-11,2025-08-18,Turkish Airlines,7h 55m,1 stop,"$1,040",N/A
2025-08-11,2025-08-18,Aegean Airlines,8h 30m,1 stop,"$1,058",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$999,$695
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$621,$695
2025-08-18,2025-08-25,Pegasus Airlines,8h 10m,1 stop,$999,N/A
2025-08-18,2025-08-25,Pegasus Airlines,13h 35m,1 stop,$999,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$999,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$999,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$999,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,042",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,"$1,042",N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,042",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,"$1,319",N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,366",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$684,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$776,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$717,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$695,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$999,$695
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$621,$776
2025-08-18,2025-08-25,Pegasus Airlines,8h 10m,1 stop,$999,$717
2025-08-18,2025-08-25,Pegasus Airlines,13h 35m,1 stop,$999,$695
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$999,$776
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$999,$717
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$999,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,042",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,"$1,042",N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,042",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,"$1,319",N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,366",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$684,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$765,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$702,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$695,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$931,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$945,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$945,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,076",N/A
2025-08-18,2025-08-25,Air France,4h 20m,nonstop,$761,N/A
2025-08-18,2025-08-25,Air France,4h 40m,nonstop,$684,N/A
2025-08-18,2025-08-25,Air France,4h 15m,nonstop,$761,N/A
2025-08-18,2025-08-25,Air France,4h 40m,nonstop,$933,N/A
2025-08-18,2025-08-25,Lufthansa,7h 20m,1 stop,$933,N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,$990,N/A
2025-08-18,2025-08-25,Lufthansa,7h 20m,1 stop,$990,N/A
2025-08-18,2025-08-25,Lufthansa,7h 15m,1 stop,$974,N/A
2025-08-18,2025-08-25,Lufthansa,8h 30m,2 stops,$931,N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,$804,N/A
2025-08-18,2025-08-25,Lufthansa,10h 00m,1 stop,"$1,119",N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,"$1,034",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$931,N/A
2025-08-18,2025-08-25,Royal Jordanian,8h 15m,1 stop,$705,N/A
2025-08-18,2025-08-25,Pegasus Airlines,7h 45m,1 stop,$705,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,152",N/A
2025-08-18,2025-08-25,Pegasus Airlines,7h 45m,1 stop,$748,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,140",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$782,N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,$782,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$765,N/A
2025-08-18,2025-08-25,Egyptair,10h 00m,1 stop,$825,N/A
2025-08-18,2025-08-25,Lufthansa,7h 20m,1 stop,$702,N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,$931,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$931,N/A
2025-08-18,2025-08-25,Egyptair,10h 00m,1 stop,$828,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$999,$695
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$621,$776
2025-08-18,2025-08-25,Pegasus Airlines,8h 10m,1 stop,$999,$717
2025-08-18,2025-08-25,Pegasus Airlines,13h 35m,1 stop,$999,$695
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$999,$695
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$999,$776
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$999,$717
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,042",$695
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,"$1,042",$849
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,042",$798
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,"$1,319",N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,366",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$684,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$765,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$702,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$684,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$931,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$945,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$945,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,076",N/A
2025-08-18,2025-08-25,Air France,4h 20m,nonstop,$761,N/A
2025-08-18,2025-08-25,Air France,4h 40m,nonstop,$684,N/A
2025-08-18,2025-08-25,Air France,4h 15m,nonstop,$761,N/A
2025-08-18,2025-08-25,Air France,4h 40m,nonstop,$933,N/A
2025-08-18,2025-08-25,Lufthansa,7h 20m,1 stop,$933,N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,$990,N/A
2025-08-18,2025-08-25,Lufthansa,7h 20m,1 stop,$990,N/A
2025-08-18,2025-08-25,Lufthansa,7h 15m,1 stop,$974,N/A
2025-08-18,2025-08-25,Lufthansa,8h 30m,2 stops,$931,N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,$804,N/A
2025-08-18,2025-08-25,Lufthansa,10h 00m,1 stop,"$1,119",N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,"$1,034",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$931,N/A
2025-08-18,2025-08-25,Royal Jordanian,8h 15m,1 stop,$705,N/A
2025-08-18,2025-08-25,Pegasus Airlines,7h 45m,1 stop,$705,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,152",N/A
2025-08-18,2025-08-25,Pegasus Airlines,7h 45m,1 stop,$748,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,"$1,140",N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$782,N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,$782,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$765,N/A
2025-08-18,2025-08-25,Egyptair,10h 00m,1 stop,$825,N/A
2025-08-18,2025-08-25,Lufthansa,7h 20m,1 stop,$702,N/A
2025-08-18,2025-08-25,Lufthansa,7h 05m,1 stop,$931,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$931,N/A
2025-08-18,2025-08-25,Egyptair,10h 00m,1 stop,$828,N/A
2025-08-18,2025-08-25,Pegasus Airlines,8h 10m,1 stop,$933,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$974,N/A
2025-08-18,2025-08-25,Pegasus Airlines,8h 10m,1 stop,$812,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$684,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$706,N/A
2025-08-18,2025-08-25,SunExpress,7h 10m,1 stop,$832,N/A
2025-08-18,2025-08-25,MEA,4h 15m,nonstop,$931,N/A
2025-08-18,2025-08-25,SunExpress,7h 10m,1 stop,$931,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$824,N/A
2025-08-18,2025-08-25,Royal Jordanian,8h 15m,1 stop,$828,N/A
2025-08-18,2025-08-25,Aegean Airlines,8h 30m,1 stop,$812,N/A
2025-08-18,2025-08-25,MEA,4h 40m,nonstop,$783,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$974,N/A
2025-08-18,2025-08-25,Egyptair,10h 00m,1 stop,$651,N/A
2025-08-18,2025-08-25,MEA,4h 20m,nonstop,$929,N/A
2025-08-25,2025-09-01,Air France,4h 20m,nonstop,"$1,132",$614
2025-08-25,2025-09-01,Pegasus Airlines,7h 10m,1 stop,$612,$614
2025-08-25,2025-09-01,Pegasus Airlines,13h 35m,1 stop,"$1,132",$954
2025-08-25,2025-09-01,Air France,4h 20m,nonstop,$462,$954
2025-08-25,2025-09-01,Air France,4h 40m,nonstop,$780,$954
2025-08-25,2025-09-01,Ajet,35h 35m,2 stops,$779,$954
2025-08-25,2025-09-01,Ajet,44h 05m,2 stops,$606,$954
2025-08-25,2025-09-01,MEA,4h 20m,nonstop,"$1,319",$954
2025-08-25,2025-09-01,TAROM,7h 55m,1 stop,$779,$997
2025-08-25,2025-09-01,MEA,4h 15m,nonstop,$945,$997
